f1,false_count,false_rate,match_distance_px_mean,match_distance_px_p95,matched_count,method,missed_count,precision,pred_count,recall,sample_id,target_count,threshold
0.4682080924855491,0,0.0,0.8572742938995361,1.4128049612045288,81,daofind_like,184,1.0,81,0.30566037735849055,sample_000011_crop_y1408_x568,265,
0.03376844494892168,13593,0.9827922782156027,1.436899185180664,3.300931417942047,238,unet_t0.30,27,0.01720772178439737,13831,0.8981132075471698,sample_000011_crop_y1408_x568,265,0.3
0.4634920634920635,0,0.0,0.7945822477340698,1.4197703123092633,73,daofind_like,169,1.0,73,0.30165289256198347,sample_000494_crop_y1408_x568,242,
0.032099992898231657,13613,0.9836693402702508,1.2677524089813232,2.820132076740265,226,unet_t0.30,16,0.01633065972974926,13839,0.9338842975206612,sample_000494_crop_y1408_x568,242,0.3
0.4632516703786192,0,0.0,0.7918062210083008,1.3757721364498137,104,daofind_like,241,1.0,104,0.30144927536231886,sample_000756_crop_y1408_x568,345,
0.044509762754566445,13626,0.9771944922547332,1.1800451278686523,2.898900973796844,318,unet_t0.30,27,0.02280550774526678,13944,0.9217391304347826,sample_000756_crop_y1408_x568,345,0.3
